date,inst_f buy,inst_t buy,inst_txf_net,inst_txf_oi,inst_mtx_net,inst_mtx_oi,tse_open,tse_high,tse_low,tse_close,tse_volume,txf_open,txf_high,txf_low,txf_close,txf_volume,above_ma
2021/4/23,19075212656,138854021,-723,-29457,7141,4828,17117.49023,17300.26953,17055.48047,17300.26953,455401,17061,17260,17041,17255,122622,39
2021/4/26,16016229585,-861521947,-1029,-30486,3111,7939,17378.35938,17572.28906,17378.35938,17572.28906,468953,17337,17536,17323,17526,127950,43
2021/4/27,3048711148,-1400362414,-967,-31451,-1708,6223,17586.01953,17630.18945,17489.71094,17595.90039,497072,17532,17576,17460,17570,120396,40
2021/4/28,6004883202,-1166394950,-1888,-33341,-4944,1276,17610.7207,17628.81055,17497.74023,17567.5293,507533,17548,17563,17475,17533,101911,33
2021/4/29,-6300959733,-1855170555,1317,-32008,2230,3442,17646.92969,17709.23047,17548.30078,17566.66016,542142,17578,17702,17531,17569,150269,27
2021/5/3,-8169386416,-2406658800,-4432,-36251,-15645,-12959,17505.51953,17546.93945,17222.34961,17222.34961,588969,17501,17534,17226,17254,184111,13
2021/5/4,88845109,-2073091682,-1655,-39364,-8292,-15419,17249.56055,17328.55078,16647.60938,16933.7793,665107,17271,17309,16668,16931,242616,8
2021/5/5,-13272002957,208771849,2946,-38754,1250,-4825,16968.75,17052.19922,16843.43945,16843.43945,456260,16847,17020,16756,16765,156840,9
2021/5/6,-6915210329,1668278561,4580,-34174,6748,1923,16925.51953,17088.73047,16764.71094,16994.35938,490750,16884,17081,16700,16945,197276,14
2021/5/7,16062518916,891134033,-1861,-36030,1431,3334,17032.23047,17285,17032.23047,17285,453530,17120,17288,17060,17283,142200,25
2021/5/10,-2494685377,1668546789,-1490,-37519,-6780,-3450,17274.23047,17304.4707,17188.15039,17235.60938,492356,17369,17373,17178,17229,125035,29
2021/5/11,-42423134418,1518689796,5351,-32518,-9321,-11371,17137.18945,17137.18945,16460.86914,16583.13086,716467,16968,16970,16425,16561,244440,12
2021/5/12,-12179251009,386191584,7655,-24863,10316,-1061,16515.88086,16552.63086,15165.26953,15902.37012,773718,16503,16531,15027,15697,365411,2
2021/5/13,-22669904448,866042117,2209,-21792,3304,-1205,15668.33008,16031.92969,15368.54004,15670.09961,569071,15538,15991,15348,15566,233258,1
2021/5/14,-13655889805,2492694055,5362,-15524,7131,2302,15819.24023,16075.48047,15702.09961,15827.08984,511759,15800,16021,15653,15766,214588,6
2021/5/17,33417037041,1031082895,76,-15406,385,2519,15554.99023,15719.74023,15159.86035,15353.88965,480839,15183,15735,15096,15263,256186,2
2021/5/18,22134308469,1287331670,-4707,-20104,4274,6757,15564.95996,16153.76953,15564.95996,16145.98047,410999,15563,16180,15501,16147,202938,19
2021/5/19,-29381563048,2195287829,-323,-20081,-5252,-2405,16112.20996,16273.98047,16009.75977,16132.66016,439113,16122,16248,15979,16137,114484,15
2021/5/20,-17109308500,-1060272738,1116,-18983,-997,-3330,16122.51953,16154.08008,15943.4502,16042.36035,466537,16078,16113,15854,15974,157622,15
2021/5/21,17446282338,-707571972,-2343,-21320,654,-2700,16136.86035,16431.14063,16136.86035,16302.05957,431077,16222,16425,16072,16259,183298,32
2021/5/24,-135904573,1711397844,-2965,-24270,-1924,-4684,16246.51953,16397.58984,16136.96973,16338.29004,423738,16079,16368,16069,16291,138208,34
2021/5/25,-1184015725,1389845624,1330,-22944,4658,-10,16444.75,16657.59961,16444.75,16595.66992,528238,16463,16623,16425,16584,144135,45
2021/5/26,1950381083,260260184,341,-22594,-3011,-3081,16645.16992,16706.28906,16523.23047,16643.68945,426639,16616,16664,16504,16614,104478,44
2021/5/27,-12340267525,2579819393,-766,-23354,-1363,-4468,16591.69922,16601.60938,16419.41992,16601.60938,534428,16593,16595,16219,16533,149942,35
2021/5/28,18694643673,3977028394,-711,-24066,1106,-3358,16690.03906,16889.00977,16690.03906,16870.85938,495031,16731,16878,16673,16863,124066,43
2021/5/31,13131089638,-42111098,-694,-24752,-540,-3930,16948.4707,17113.33008,16939.91016,17068.42969,537242,16891,17098,16884,17011,143308,48
2021/6/1,2022800862,744951234,-525,-25277,537,-3393,17098.49023,17184.30078,17060.44922,17162.38086,463000,17050,17148,17015,17131,115114,47
2021/6/2,-9446139673,-406619171,748,-24529,-1276,-4650,17192.91016,17274.66016,17056.41992,17165.03906,538130,17171,17198,17016,17102,120160,47
2021/6/3,8149071626,766289683,-482,-24980,-190,-4964,17201.30078,17311.2793,17198.89063,17246.16016,481420,17253,17313,17147,17226,129589,43
2021/6/4,-16649837346,-47528128,-2854,-27839,-3120,-8064,17225.06055,17225.06055,17084.49023,17147.41016,438793,17051,17159,17025,17103,108210,38
2021/6/7,-7821698380,1851078448,480,-27364,1514,-6530,17176.08984,17189.23047,16775.84961,17083.91016,490165,17212,17229,16719,17090,175647,29
2021/6/8,-6174764978,1435640170,-846,-28205,-819,-7369,17094.33984,17181.51953,17056.5293,17076.21094,348637,17190,17198,17030,17090,102166,33
2021/6/9,-14822988757,-230307715,778,-28668,-2175,-4597,17082.51953,17082.51953,16907.42969,16966.2207,399152,16997,17073,16889,16959,119873,16
2021/6/10,18303178018,-1844618426,-1002,-29672,1986,-2603,17024.53906,17159.2207,16978.00977,17159.2207,409842,17035,17175,16992,17157,125623,23
2021/6/11,10663066297,-101108925,550,-29119,636,-1979,17200.44922,17278.55078,17193.60938,17213.51953,408847,17189,17298,17189,17217,101771,21
2021/6/15,14285546665,-1452510995,-2158,-31269,-352,-2363,17279.69922,17371.28906,17279.69922,17371.28906,433997,17322,17402,17276,17397,95947,24
2021/6/16,-18181796580,-1163885615,2422,-29018,-1339,-3998,17357.36914,17398.2207,17275.01953,17307.85938,568840,17324,17398,17033,17346,66466,25
2021/6/17,-6714953398,833684740,-4051,-33088,-3367,-7289,17254.83984,17390.60938,17150.51953,17390.60938,440278,17070,17298,17039,17295,101438,24
2021/6/18,-15813932136,-2483794747,1477,-31612,-1441,-8726,17384.74023,17417.5,17318.53906,17318.53906,536459,17315,17332,17212,17254,96037,15
2021/6/21,-33278628535,-615203590,126,-31474,-3304,-12078,17305.49023,17305.49023,17023.31055,17062.98047,512248,17048,17149,16891,16963,141900,12
2021/6/22,-10788215856,278446152,395,-31072,1229,-10877,17162.71094,17270.4707,17075.55078,17075.55078,546653,17155,17180,16988,17026,100063,13
2021/6/23,10955989945,-1626517922,-1407,-32464,4269,-6745,17127.58984,17375.78906,17127.58984,17336.71094,525821,17100,17319,17059,17267,126850,32
2021/6/24,4000769429,-25579039,973,-31494,-2041,-8774,17358.57031,17439.63086,17319.89063,17407.96094,417157,17298,17398,17261,17338,92443,30
2021/6/25,8796583711,966946877,1978,-29494,4412,-4450,17471.07031,17597.33008,17471.07031,17502.99023,477470,17438,17562,17377,17423,113729,41
2021/6/28,5375005044,-1752758533,-552,-30034,-655,-5153,17531.82031,17595.50977,17481.23047,17590.9707,441496,17484,17560,17398,17533,81297,36
2021/6/29,-14334288786,80105703,731,-29302,-1925,-7082,17621.15039,17713.24023,17541.14063,17598.18945,594034,17595,17623,17451,17530,114812,37
2021/6/30,20437547423,-121408502,218,-29071,4301,-2854,17648.25,17797.26953,17648.25,17755.46094,535151,17609,17766,17583,17712,104138,39
2021/7/1,-17967550398,-1456468630,-821,-29913,-5172,-7942,17801.18945,17863.90039,17644.35938,17713.93945,643771,17678,17774,17555,17646,122670,32
2021/7/2,-19989559906,-1846271487,1054,-28865,2452,-5466,17745.68945,17795.88086,17676.98047,17710.15039,608647,17651,17724,17588,17649,101422,32
2021/7/5,11528688446,-1407666074,778,-28080,5889,395,17783.80078,17945.51953,17783.80078,17919.33008,607176,17755,17920,17742,17896,107590,45
2021/7/6,119632366,-293440639,-923,-29013,-5326,-4891,17929.2207,18008.36914,17895.7793,17913.07031,601880,17956,17974,17858,17875,84402,39
2021/7/7,-11685968917,-1321418440,1593,-27435,-790,-5622,17901.25,17933.61914,17756.82031,17850.68945,585403,17821,17906,17715,17826,109363,37
2021/7/8,-3814097184,-1397574883,-68,-27497,-946,-6592,17880.90039,17935.10938,17742.08008,17866.08984,639113,17876,17897,17694,17823,115957,36
2021/7/9,-41143943543,-514000087,-1243,-28740,-4052,-10644,17778.11914,17778.11914,17597.46094,17661.48047,544253,17662,17700,17526,17661,137893,24
2021/7/12,15466781595,-3038513804,-524,-29256,4884,-5792,17843.30078,17947.90039,17759.90039,17814.33008,555336,17848,17960,17770,17826,127599,26
2021/7/13,23164457975,557783657,1024,-28212,1802,-4070,17931.4707,18018.03906,17786.75977,17847.51953,657631,17958,18030,17824,17869,123135,32
2021/7/14,15311732728,-3224467900,1077,-27147,-840,-4837,17892.50977,17940.85938,17716.43945,17845.75,574340,17846,17924,17748,17871,119916,30
2021/7/15,16434357982,-1823549032,-898,-28043,2013,-2832,17878.7793,18034.18945,17878.7793,18034.18945,455675,17919,18046,17868,18021,102463,31
2021/7/16,-22544083711,-187401053,-1533,-29577,-9955,-12783,17839.58008,17926.38086,17779.60938,17895.25,574086,17826,17928,17772,17924,108258,31
2021/7/19,-42404794526,-866027731,-2509,-33866,-983,-6646,17854.34961,17854.34961,17708.15039,17789.25,468621,17717,17813,17647,17793,123996,30
2021/7/20,-25571806597,-1433341258,-2585,-36438,2823,-3875,17724.91992,17724.91992,17500.68945,17528.74023,469618,17680,17716,17478,17558,133433,12
2021/7/21,-15896528699,-2041842020,2270,-35205,-4476,-4662,17593.59961,17707.56055,17352.24023,17458.78906,614334,17655,17674,17376,17431,85406,18
2021/7/22,35927560979,2109585181,25,-35187,6647,2013,17482.81055,17667.38086,17482.81055,17572.33008,585471,17441,17525,17347,17406,124261,28
2021/7/23,2539243014,538820300,-181,-35363,-2117,-124,17603.94922,17672.59961,17511.85938,17572.91992,565558,17486,17559,17380,17406,115751,25
2021/7/26,-17761293539,-566901565,928,-34437,-6102,-6218,17554.92969,17637.35938,17403.56055,17403.56055,456847,17473,17479,17203,17203,108562,19
2021/7/27,-3565491500,-958672948,-321,-34740,4750,-1540,17394.76953,17459.34961,17264.5,17269.86914,505795,17322,17348,17153,17168,118237,17
2021/7/28,-22015014415,-855242752,3288,-31456,-3593,-5131,17252.86914,17252.86914,16893.69922,17135.2207,556504,17062,17136,16733,16965,203251,12
2021/7/29,19137651716,1269628932,3083,-28366,10477,5318,17216.58008,17402.81055,17190.48047,17402.81055,469255,17136,17332,17068,17327,123014,24
2021/7/30,-17368927876,-97909733,235,-28141,-5682,-324,17414.76953,17429.00977,17237.66992,17247.41016,537419,17285,17299,17126,17174,116506,19
2021/8/2,24571426137,-799752081,-1681,-29811,4599,4231,17256.60938,17503.2793,17231.2207,17503.2793,436779,17313,17470,17160,17467,131017,33
2021/8/3,939099728,-410884819,1257,-28545,-3781,414,17489.11914,17553.75977,17456.19922,17553.75977,384987,17426,17496,17361,17484,95188,33
2021/8/4,10619320741,-2802336606,1224,-27318,2840,3253,17588.64063,17636.10938,17557.17969,17623.89063,374846,17491,17586,17464,17571,89061,37
2021/8/5,4902550907,-1563302340,-2966,-30283,-6057,-2808,17624.82031,17643.9707,17566.7207,17603.11914,381790,17570,17584,17520,17544,65462,33
2021/8/6,-8542208839,-977927300,1871,-28413,3902,1098,17593.84961,17593.84961,17469.67969,17526.2793,398683,17555,17560,17353,17439,110072,35
2021/8/9,-7007743666,157311170,2030,-26348,1723,2773,17505.00977,17510.08984,17350.15039,17485.15039,349809,17438,17448,17235,17406,124437,32
2021/8/10,-6415486630,428470371,-1574,-27922,-6737,-3964,17492.44922,17524.91016,17305.06055,17323.64063,350847,17396,17443,17259,17295,108944,18
2021/8/11,6549226618,-371214837,-3782,-31707,-1604,-5546,17308.61914,17327.19922,17090.25,17227.17969,389105,17217,17298,17078,17170,140881,17
2021/8/12,5144221487,1206072527,1219,-30489,156,-5386,17221.34961,17233.10938,17139.21094,17219.93945,319640,17207,17235,17125,17158,91328,18
2021/8/13,-23642154702,1856860381,-1237,-32082,-3685,-7647,17216.33984,17216.33984,16978.10938,16982.10938,380256,17185,17190,16936,16936,148748,9
2021/8/16,4752239728,-1128927980,4039,-28069,7794,199,16941.33008,16983.58984,16773.57031,16858.76953,333769,16829,16936,16750,16774,134302,2
2021/8/17,-8733907481,1393535523,951,-27121,1494,1705,16841.61914,16870.55078,16657.63086,16661.35938,296568,16850,16873,16576,16578,117535,5
2021/8/18,-2235426527,1016901113,-2077,-27393,6453,877,16630.99023,16826.26953,16418.53906,16826.26953,417938,16440,16796,16389,16785,100813,14
2021/8/19,-49688576679,1386558431,3558,-23836,-8842,-7961,16777.7793,16777.7793,16375.40039,16375.40039,432365,16611,16648,16256,16328,196405,4
2021/8/20,-12994928051,2012472656,3196,-20640,6333,-1628,16426.98047,16507.10938,16248.08008,16341.94043,348766,16297,16426,16145,16188,175854,7
2021/8/23,14622052654,1836029840,-1582,-22213,5573,3909,16459.13086,16785.28906,16459.13086,16741.83984,364253,16427,16729,16393,16679,127180,21
2021/8/24,-11270348511,961498924,1033,-21172,-1695,2182,16830.63086,16904.30078,16779.90039,16818.73047,413900,16822,16842,16717,16781,90435,28
2021/8/25,17107527667,730306277,157,-21017,3432,5634,16821.08008,17045.85938,16821.08008,17045.85938,359899,16794,16982,16785,16962,109356,40
2021/8/26,-15665754493,1110965800,1082,-19929,-5166,444,17177.39063,17201.41992,16984.68945,17066.96094,373380,17103,17125,16882,16993,127057,33
2021/8/27,18233069953,-884470954,2357,-17571,4621,5061,17061.09961,17229.89063,17000.25977,17209.92969,315722,16940,17218,16908,17172,122437,39
2021/8/30,21248387243,825212368,-1729,-19298,-721,4332,17244.61914,17396.51953,17244.61914,17396.51953,270341,17249,17353,17206,17335,95648,43
2021/8/31,25050225709,40664734,128,-19164,1051,5359,17384.60938,17490.28906,17207.57031,17490.28906,336448,17276,17468,17144,17455,138296,40
2021/9/1,14474578490,-592776745,-1036,-20199,-5059,299,17463.80078,17503.92969,17415.51953,17473.99023,361335,17408,17500,17363,17474,110383,38
2021/9/2,-2307414740,-856855569,4404,-15805,1065,1404,17455.91992,17523.16016,17319.75977,17319.75977,348163,17434,17507,17266,17319,136520,30
2021/9/3,32088019893,864496798,-4014,-19816,2006,3398,17380.51953,17540.7793,17380.51953,17516.91992,362349,17442,17553,17370,17508,114052,37
2021/9/6,7666042064,-1252559575,3523,-16296,734,4144,17534.05078,17633.66992,17461.07031,17495.30078,374194,17440,17596,17425,17493,118794,27
2021/9/7,6690800894,-1488392384,715,-15580,-318,3822,17534.38086,17559.21094,17388.36914,17428.86914,335130,17522,17529,17337,17424,125058,22
2021/9/8,-1072311064,-434523230,1383,-14197,-447,3366,17411.5293,17447.58008,17167.08008,17270.49023,321762,17395,17426,17163,17260,151432,16
2021/9/9,-637610085,337589613,1043,-11655,-1457,-4087,17175.03906,17319.08984,17122.94922,17304.33008,244534,17142,17291,17084,17238,124510,9
2021/9/10,14973318520,457382200,-2651,-14302,2767,-1336,17270.2793,17474.57031,17270.2793,17474.57031,265915,17300,17479,17284,17473,108107,25
2021/9/13,-555252442,126195294,-1108,-15403,-4700,-6064,17452.16016,17482.57031,17387.57031,17446.31055,253364,17434,17492,17356,17441,100818,32
2021/9/14,6542960194,751046520,28,-15368,2464,-3628,17463.7793,17529.4707,17424.53906,17434.90039,257971,17541,17569,17426,17462,89375,33
2021/9/15,1864531825,2327395581,2607,-15086,358,-3543,17434.01953,17439.75,17316.51953,17354,265010,17403,17433,17280,17382,72267,29
2021/9/16,-4981326651,515936138,-2912,-17997,-3102,-6649,17332.33984,17411.36914,17254.09961,17278.69922,239070,17337,17362,17191,17247,93113,27
2021/9/17,1622490261,1208765871,1381,-16613,4397,-2264,17279.28906,17408.71094,17235.44922,17276.78906,311589,17256,17395,17165,17294,117475,21
2021/09/22,-35557987188,2108266684,-1201,-17828,-9768,-12042,17196.789063,17196.789063,16838.580078,16925.820313,293612.0,16835.0,16940.0,16751.0,16900.0,134513.0,11
2021/09/23,3591359479,-257635788,1334,-16468,2117,-10029,16998.070313,17145.25,16998.070313,17078.220703,251449.0,17020.0,17130.0,16985.0,17080.0,99495.0,20
2021/09/24,7909163814,134400279,-985,-17463,222,-9767,17130.740234,17273.589844,17130.740234,17260.189453,276103.0,17191.0,17275.0,17170.0,17248.0,92934.0,24
2021-09-27,10780617291,1040909616,-1888,-19326,-4830,-14697,17278.109375,17335.990234,17235.679688,17313.769531,291252.0,17247.0,17344.0,17222.0,17292.0,94561.0,26
2021-09-28,-13955318242,-402543864,2422,-18446,-1061,-9590,17286.890625,17286.890625,17113.470703,17181.439453,255851.0,17182.0,17183.0,17042.0,17170.0,103410.0,20
2021-09-29,-35505467759,2919639897,251,-18170,-9754,-19512,17127.859375,17127.859375,16801.779297,16855.460938,324161.0,16926.0,16937.0,16760.0,16818.0,148385.0,11
2021-09-30,-7887959035,2205296967,1421,-16731,3319,-16265,16886.570313,16994.210938,16767.199219,16934.769531,270031.0,16803.0,16966.0,16704.0,16919.0,129052.0,11
2021-10-01,-39645844976,1806924254,3699,-13037,-4935,-21180,16883.0,16883.0,16503.740234,16570.890625,340454.0,16800.0,16805.0,16415.0,16518.0,162660.0,3
